Weekly GroceryExpenditure,Weekly Eating Out Expenditure,Finding affordable foods that fit my budget,"Avoiding foods that contain pesticides, added hormones & antibiotics","Finding convenient, quick-to-make alternatives",Finding foods my children will eat,Losing weight,Finding time to cook at home,"Avoiding certain nutrients or ingredients (i.e. sodium, carbohydrates, trans fats, etc.)",CurrentlyFarm,Age,MaritalStatus,NumberInHousehold,Children<12,CurrentlyOnFoodStamps,Education,Approximate / annual household income before taxes in 2012,0,1,2,3,4,5,6,7,8,9,Cluster,Race,State
6.0,1.0,2.0,4.0,5.0,6.0,1.0,7.0,3.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,-2.1544535682117987,-0.0976150523604586,1.1209740517061224,1.3151279036063817,-0.49109980048624347,1.4711784436016617,0.7133911602939265,0.23247499441709527,0.618710465519868,-0.1784383055289311,4,1.0,38.0
1.0,1.0,6.0,5.0,2.0,7.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,-1.3952236461315934,0.37113258688867756,-1.6462595391633246,1.84846316349113,0.1318071569483537,-1.4019145094572958,-0.47704767021767824,1.5069447095178246,-0.9748523714454506,-0.7427213650357645,4,1.0,22.0
5.0,4.0,4.0,3.0,2.0,7.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,-1.0883823312927992,0.5217347885210041,0.2643544652852736,-0.16801966229316417,-1.3205468094405557,-2.4621727587065507,0.9171928215227344,1.6290503784760455,0.14756204812943133,0.508070323337657,6,1.0,10.0
8.0,2.0,1.0,4.0,5.0,2.0,3.0,7.0,6.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,0.7793349648356825,3.096871003460547,1.917703975103049,-0.12380064757538957,0.46450322403074873,2.926169326873748,0.5845910486037754,0.42522996379836875,0.7972103752620472,-0.5410597691301037,2,1.0,39.0
4.0,4.0,2.0,4.0,3.0,7.0,5.0,6.0,1.0,2.0,6.0,4.0,2.0,2.0,1.0,3.0,1.0,-2.2042497483510703,1.0310781684043655,1.6257866278889541,-1.077848474582651,1.4224166458136862,0.6477594436228508,0.9948935282525645,1.021156733446176,0.37766432368789854,1.3414951511006117,1,1.0,24.0
7.0,2.0,4.0,6.0,7.0,1.0,5.0,3.0,2.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,8.0,2.6390981095623434,0.24760837022384652,0.7886539533278432,0.2907806262272874,-1.6223531638970758,1.7873800030066582,-1.5515432189313496,0.48867794739945053,-0.5861951441854447,1.605387514492465,3,1.0,21.0
1.0,1.0,3.0,1.0,7.0,6.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,1.0,-2.8715416671995304,0.6125359805139214,2.443360737680861,-0.4192819448308191,0.3490610177525794,1.002951327372614,-2.0410970832769544,-0.13529182137542856,-0.6607573001598678,-0.40740657280644793,1,1.0,10.0
4.0,1.0,1.0,6.0,3.0,7.0,4.0,2.0,5.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,-2.863552189365626,1.4985491170474732,-1.4389104849238963,-0.9571934406451057,0.7261616131176712,1.9020098630135376,-0.8510883689824107,0.3300768142802475,0.6649527434498568,0.3414022607220368,1,1.0,3.0
4.0,2.0,3.0,4.0,7.0,1.0,5.0,2.0,6.0,2.0,3.0,2.0,5.0,1.0,2.0,6.0,3.0,2.4750875902729,1.6386144427198768,0.02487751779551286,0.02580975080818312,-0.9466213940021021,0.9543775580680958,-2.247726510173686,-1.621974058638006,-1.349698877756349,-0.508977823110957,2,1.0,10.0
4.0,1.0,6.0,1.0,3.0,4.0,7.0,2.0,5.0,2.0,6.0,3.0,1.0,2.0,2.0,5.0,6.0,-0.9908183312301617,-1.0212527700211873,-0.47406478439814576,-2.3319217921373125,0.5130214632138721,-0.30333884692922575,-1.7373981118333166,0.4072885577503915,-0.928010353056976,-1.6592630303219613,1,1.0,44.0
7.0,2.0,4.0,2.0,1.0,7.0,6.0,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,7.0,-0.794838020903501,-2.0054058672683466,-0.2488702415000332,-1.7504841936748692,0.025047654617723392,-0.45760090426678707,1.3761865135150095,-0.09090251081040278,-0.556074363837725,-0.5792024441624694,0,1.0,5.0
4.0,3.0,4.0,6.0,3.0,2.0,5.0,1.0,7.0,2.0,3.0,2.0,5.0,1.0,2.0,6.0,3.0,2.6237667628431494,1.58795734003428,-2.083175620915655,-0.43658803278841846,-0.3454726768464622,0.8067230726482545,-1.1347039952813813,-0.45981107870691146,-1.520174734830636,-0.5417325409414835,2,1.0,14.0
4.0,1.0,2.0,7.0,3.0,4.0,5.0,6.0,1.0,2.0,5.0,4.0,2.0,2.0,1.0,3.0,1.0,-1.8964523938835693,2.09789659614173,0.9453520652986322,-0.5403405486337685,1.2807621045664697,1.3157562230627833,0.6831515384853616,1.1785902198775258,-0.8832976722326457,2.0104399500452885,1,1.0,29.0
5.0,1.0,6.0,3.0,7.0,5.0,1.0,4.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.4199423707622036,-0.7346345670265605,1.3778076674176798,1.5572300954042926,-0.35526803748930436,0.499288825446079,-1.8836625283324164,1.223125482072083,0.25152395666075017,-0.08994180252147514,4,1.0,35.0
2.0,1.0,2.0,6.0,3.0,7.0,5.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,-2.2653112310931487,1.1624649165730092,-2.146549356854358,0.028440717006970425,-0.31225863403527254,-1.0605465958546887,-0.8337227158410955,-0.04689724019374591,0.015766328203170768,0.6190659852387156,7,1.0,28.0
6.0,1.0,1.0,3.0,2.0,7.0,6.0,4.0,5.0,2.0,5.0,4.0,1.0,2.0,1.0,3.0,1.0,-2.2764536883346587,1.9663043427775617,0.1604343971803562,-1.9861107955021835,1.2215758544401423,0.5869719213508171,0.58402661071698,0.42801729719391296,1.2045931524845597,-0.18551785671809906,1,1.0,5.0
6.0,7.0,3.0,6.0,2.0,7.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,-0.7670449988045941,0.4450198836059999,0.513876300986287,-0.6343088793899029,1.4737193363200787,0.6450935888613077,1.3915231493671987,2.0427507438006995,1.2204345471409044,2.0053372936542915,1,1.0,21.0
8.0,6.0,7.0,4.0,1.0,6.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,6.0,9.0,1.4086769492473372,-3.1406317632652834,-1.5513475772108019,-1.3777480038517906,0.3986206667306163,-0.4240337558385527,0.3777192476618824,1.056770352993172,-0.08903853702324822,0.16075064991491506,0,1.0,5.0
7.0,1.0,1.0,5.0,3.0,7.0,4.0,6.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,9.0,-0.8781061193949612,-1.6564904823976938,-0.2167137592619186,-0.1577556356548579,-0.09226100138915996,0.413969647803623,1.7341313517006633,-1.4595906909261933,-0.5820323341978545,0.869166916897849,0,1.0,21.0
6.0,1.0,3.0,1.0,6.0,7.0,5.0,4.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,6.0,-1.3267289783401937,-1.558717343073317,1.3231934079360794,-0.642228691679563,-0.5112547454248454,-0.33540105373981327,-0.760379118419089,-1.0771163197767213,0.19669282919674258,-0.011680881967334923,6,1.0,37.0
8.0,1.0,1.0,2.0,6.0,5.0,4.0,7.0,3.0,2.0,6.0,4.0,4.0,2.0,1.0,2.0,3.0,-0.9488360050351221,1.2455131584537626,3.071413055205628,-0.6002216821118475,0.10375727333754907,2.2943531899870013,0.48422307611098175,0.18923071775980366,1.461427864678379,0.3019959565195741,1,1.0,36.0
2.0,1.0,1.0,5.0,2.0,7.0,6.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,-1.9698589093713819,2.1693313316402256,-1.4730973458227474,-0.14650656968527476,-1.1679354233137642,-1.346531447071576,0.29722579583681874,0.20747433288844994,-0.0341770635369764,0.2560735456936267,7,1.0,5.0
8.0,3.0,3.0,6.0,7.0,2.0,1.0,4.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,8.0,1.5754328313183665,-0.4963011815582139,-0.11356146202618982,1.6373644682556598,-0.8565062524160586,2.1643508616619647,-0.8535053302677044,-0.3969432817906577,0.7793121585315483,0.1379029582567651,2,1.0,1.0
3.0,3.0,4.0,3.0,5.0,6.0,1.0,7.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,-0.8857984776724901,0.08887754780485217,1.6306107927428213,1.8451756800335537,-0.7839275585673943,0.3130600416101754,0.30669826117423343,0.9226216535888354,-0.2396646661128852,-0.31161774350076726,4,1.0,26.0
5.0,1.0,3.0,6.0,4.0,7.0,1.0,5.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,7.0,1.0,-1.097891421465711,-0.27434603284040926,-0.20391452947951977,1.55836784555459,0.539520063170436,-0.028429099787873082,0.5853355152541763,-0.984758832090971,-1.4783076454403297,0.8072228776681428,4,1.0,6.0
4.0,1.0,1.0,7.0,2.0,3.0,4.0,5.0,6.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,-0.9005217674682522,2.0134771734877366,-1.5507312111946472,0.17809136857242774,-0.6910284708206763,1.5458039321098946,0.8441421922462897,0.33940471461169924,-0.37289791285233803,-0.333040415012024,7,1.0,17.0
6.0,1.0,4.0,1.0,2.0,5.0,3.0,6.0,7.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,8.0,1.079480918610842,0.3121505817382966,0.09164498127901007,-0.04333879419161477,-0.791853034921981,0.5710181374108223,0.8818682851567201,0.7476880862178995,-0.06208442506196397,-2.7758925689196112,2,1.0,3.0
8.0,6.0,6.0,5.0,4.0,2.0,3.0,7.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,3.0,8.0,1.9672571062141055,-1.9350228434014407,1.249337334371722,0.5501177808125433,-0.8851999791052807,1.4816197377331766,0.993756606031068,1.7040093637007165,-0.44237967979169446,0.7768173748583848,3,1.0,13.0
4.0,3.0,6.0,5.0,2.0,7.0,3.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,-0.6353620117475521,-1.7853776910606296,-2.162400062279221,-0.21052122396843426,1.054555462769292,-0.39996810846730996,-0.746827992874376,0.39966602945881036,-0.6288227584515962,-0.1204420367311978,0,1.0,32.0
9.0,2.0,5.0,3.0,4.0,7.0,2.0,6.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,-1.2917719140178792,-1.5972977863578115,1.3316816120650705,0.5820890893250904,-0.5129748220357171,0.45900020886282367,0.7128096837623975,1.3172504034404628,0.6752501798772338,0.37573221761722747,6,1.0,26.0
6.0,2.0,4.0,3.0,6.0,5.0,1.0,7.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,9.0,-0.4702376193889364,-2.5717716631770826,1.442141515955405,1.2063641655584783,0.32464716804810834,0.7729220136490887,0.2591992126124262,-1.0041061493366612,-0.8060700539190421,-0.28487506651845806,0,1.0,5.0
9.0,3.0,1.0,6.0,4.0,3.0,7.0,2.0,5.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,6.0,2.06709765066908,1.047006676839374,-1.093863248369155,-1.0934690288842837,-1.9385981359101792,1.3038627269345124,0.0384230799334197,-0.18314297595925322,1.0015685676068753,0.9680747433211899,2,1.0,29.0
5.0,9.0,2.0,5.0,4.0,7.0,1.0,3.0,6.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,7.0,-0.013807562007707767,-1.3253010683548299,-1.542002661701755,0.7012414168133713,0.5260235658676063,0.9195578149833914,0.3249206546533133,-0.33303118082595246,2.1957414687386585,-0.4717571462338001,0,1.0,5.0
9.0,6.0,1.0,6.0,3.0,7.0,2.0,5.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,7.0,0.45086664836901813,-1.5672959606921246,-0.9956417153622402,0.40003181802499654,-0.11050619933455279,1.2572124189767606,1.956295036207136,-0.924774603728947,1.3202966609497564,0.6925964910404372,0,1.0,44.0
3.0,1.0,1.0,6.0,4.0,7.0,2.0,5.0,3.0,2.0,5.0,4.0,1.0,2.0,1.0,3.0,1.0,-2.8482123409384457,1.9695345627578498,0.45243950541639427,0.5385512547641306,1.886915536963046,1.1154771480914838,0.21010823160988648,0.275425566947786,0.30841297158064396,1.0243331907591768,1,1.0,6.0
8.0,3.0,1.0,5.0,2.0,7.0,3.0,4.0,6.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,-0.6289797571489694,0.4045443227404188,-1.4234155685014522,-0.06884978429562073,-0.647936107126511,1.1052375844905917,1.3636997408828722,-0.08762237938122049,1.5572750546908167,-0.3858587190941802,7,1.0,48.0
5.0,6.0,2.0,6.0,4.0,7.0,1.0,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,9.0,-0.4095386526129793,-2.1361072416866107,-0.7645276136467214,1.051852248177441,0.7090680716501414,0.8557349413513159,1.0548963947297387,-0.9196905079836797,0.39092646989543695,0.6512246346124073,0,1.0,5.0
6.0,3.0,7.0,5.0,4.0,6.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,7.0,-0.007719325370323764,-2.6282979210426434,-0.6339215875778696,1.048428867395955,0.8331159372852162,-0.0658161592505391,-0.6875156469368225,0.596880547548453,-0.7544814654715836,0.40266289300768343,0,1.0,26.0
5.0,6.0,5.0,3.0,4.0,7.0,1.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,-0.7527416802294613,-1.1555633804918104,0.898771781704363,1.2959259616999073,-0.03019866970984397,-0.32937075456912485,0.5596559525220713,1.1921965589260952,0.5217017778357236,-0.23341608335938044,4,1.0,11.0
6.0,4.0,1.0,6.0,2.0,7.0,4.0,3.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,-1.573641386519316,0.8250491238900073,-1.4926074680901045,-0.9100214051571851,0.20397546889409449,1.7156396715001585,0.4990364852274666,0.5554665396014913,1.3388558067873848,0.38746420062467535,1,1.0,44.0
6.0,6.0,4.0,6.0,7.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.3578408627928686,2.8391792065994528,0.6597981153345676,2.4057421971865254,-0.40928990996828624,0.4980128751406501,-1.1024100554915792,0.9877630679490772,1.1468300044923407,0.6730094343848255,2,1.0,19.0
5.0,2.0,1.0,2.0,4.0,7.0,6.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.706564322193526,0.684118387211022,0.7692138488462428,-0.7391986076149415,-1.2761700671471738,-0.4655894907436787,0.4125288059643064,-0.1372126834079387,0.8131876691634301,-0.09791371107133236,6,1.0,39.0
2.0,6.0,5.0,6.0,2.0,7.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,0.7015578345880247,0.5695053132154236,-2.332094173006252,1.126180682523531,-0.5435105595871472,-1.6401083773613765,-0.3972542825771537,1.2827587548069608,0.09411973415808278,0.3816006855109863,7,1.0,39.0
2.0,9.0,1.0,3.0,2.0,7.0,4.0,5.0,6.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.3830235886949802,1.7422960136371508,-0.8285036217771269,0.5065753304489572,-1.2971943507882158,-1.3215881346225284,1.5170184325804725,0.16942854660078285,1.3256338931735214,-1.1729398874691086,7,1.0,50.0
5.0,1.0,3.0,5.0,4.0,7.0,1.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,-1.7082461757185294,-0.06108384767142486,0.3762635946082759,1.6968563317022176,-0.44578475167545223,0.3697063826283611,0.6521912760499796,0.7728779019465597,0.09506549994534635,0.4291721762536157,4,1.0,29.0
6.0,3.0,3.0,6.0,5.0,2.0,1.0,4.0,7.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,2.3815340939186416,3.158810077373684,0.10061873959899856,1.6052775574847769,0.1294494307308126,1.8953724274438792,-0.3155771413377802,0.852675745495202,0.7183847486133362,-0.36843158045084917,2,1.0,45.0
5.0,1.0,2.0,1.0,5.0,7.0,6.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,-0.636972840393313,1.0811160860605797,0.9189673087836996,0.004676951070027506,-2.1960159238712174,-1.7832613543099853,-0.3275861402650345,-0.16371900464451908,0.7621237602132549,-0.27755079748935396,6,1.0,42.0
6.0,6.0,4.0,5.0,3.0,7.0,1.0,6.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,9.0,1.3697940563501665,-1.486760404406408,-0.19643061947956772,1.9808220008081792,-0.8869971423735795,-0.651389058777753,1.7213794362811925,0.7350213756630193,0.3784386337335647,0.5187096056203588,0,1.0,31.0
8.0,3.0,3.0,4.0,6.0,7.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,-1.0784943437108534,-0.9302028919652143,0.9828041008232061,1.383733868200351,-0.5432593383064622,0.6844822166210175,0.024193166941606434,0.126040877006186,1.29782809239917,0.6647250696363886,4,1.0,49.0
7.0,3.0,1.0,4.0,2.0,6.0,7.0,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.4676996954700825,0.37879389371206,-0.1288264887737725,-1.6010542997597004,-1.0951722355885387,0.3960638835735589,1.3765568494389582,0.48797145257558555,0.8804218487301515,0.515964409395135,6,1.0,47.0
3.0,2.0,3.0,6.0,4.0,7.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,6.0,3.0,-1.473095700931931,-0.3289671098453959,-0.6346466169429654,2.077809137501659,0.2968217550641883,-1.1274876651141994,0.44043562453904433,-0.7529484805686555,-1.1655956353036263,0.6623481117814546,4,1.0,45.0
4.0,2.0,6.0,5.0,1.0,7.0,2.0,4.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.7792970328715092,-0.46933594445910265,-1.05220329459963,0.5506902768082417,0.2757814818778242,0.05532248835355007,0.3962728900828753,2.3908397478627044,-0.25558743098338615,-0.24085775490711453,4,1.0,31.0
3.0,2.0,3.0,5.0,2.0,7.0,6.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,-1.2061884417762596,0.8239476864188826,-1.7257661602890924,-1.1727065692102587,-0.17278955071829383,-0.08376141821869437,-0.7384964496519055,0.6085926735307323,-0.07430151875017293,0.4483039930348567,7,1.0,18.0
5.0,4.0,4.0,2.0,6.0,7.0,3.0,5.0,1.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,-2.183436936545968,-0.7236075693785246,1.9785327130263808,-0.07022089539490668,0.30651268879086163,0.5101512085885483,-0.9429729720455812,0.6528380145655753,0.5359705336736322,0.33485366532971633,1,1.0,48.0
5.0,1.0,1.0,6.0,3.0,7.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,-2.000429056399573,1.3642559825537015,-1.3023530532989291,-0.9233584259304929,0.011422294100023577,1.0994597652638989,-0.47154275040521476,-0.010633646916833599,0.41306262992689935,0.9132659023525025,1,1.0,5.0
8.0,1.0,5.0,2.0,3.0,7.0,6.0,4.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,9.0,-0.8392531872635113,-2.3615480771299726,0.5804407268709096,-1.3594611606404259,-0.6698824287306251,-0.3220622982512475,0.22194711057232322,1.0153082631941717,0.27199425679426376,0.4208271297915079,0,1.0,33.0
3.0,2.0,6.0,4.0,1.0,7.0,2.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,9.0,-0.5189665349667546,-1.9843362617477023,-2.0363223631461027,0.187502207884559,1.1968213526242375,-0.4835386981362348,0.11159344806410484,0.28785096170391383,-1.2042374642821558,-1.3173712666345632,0,1.0,33.0
2.0,2.0,1.0,6.0,3.0,7.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,-2.2004542528259585,1.7805614268466934,-1.829939854188113,0.16923928591664267,-0.29714736052089785,0.12101602979861713,-0.4316748184305227,0.06530106655333764,0.5380684681249679,0.24647003978683454,7,1.0,41.0
6.0,6.0,1.0,4.0,5.0,7.0,6.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,3.0,-1.010733221574923,-0.6108983887025978,0.12687364018695968,-1.0018277856705973,-0.5614603256407945,-0.05394911269198024,-0.03687809183069158,-0.8147012780298821,1.2755429526438484,1.3719422215934713,6,1.0,11.0
4.0,2.0,2.0,7.0,5.0,3.0,6.0,4.0,1.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,-1.901163329191613,1.2048278948550635,0.4397101901237945,-0.8398293571486387,-0.202417870544997,1.8972576594990265,-0.9616675571413692,0.7620051870479232,-0.6598300558231954,2.0528366069789015,1,1.0,1.0
3.0,1.0,1.0,2.0,4.0,5.0,6.0,7.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,-1.9378598384013868,2.5152333915153537,1.93706690715368,-0.27391821441516595,-0.33018183421302516,-0.966102609841729,0.9497166439783623,0.3101752447152516,0.2859488245232878,-0.17577143326326125,6,1.0,39.0
3.0,1.0,3.0,1.0,4.0,7.0,5.0,6.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,-2.160775899921327,1.6087023265061953,2.0913432794746196,0.020205734157473742,-0.06769026932368803,-1.6327387576930286,0.4496948149956157,0.9892939275950418,0.4855798001961063,-0.15608841578242968,6,1.0,44.0
4.0,4.0,5.0,4.0,2.0,7.0,6.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,7.0,7.0,-0.4150380246536486,-2.018745444899166,-1.9781985143058516,-1.1475923179720768,0.5563153309962034,-1.964889931217003,-0.42494540072712067,-0.42691791573847676,-0.7620891396431806,0.2610526086428954,0,1.0,5.0
7.0,1.0,1.0,6.0,4.0,7.0,2.0,5.0,3.0,2.0,6.0,4.0,1.0,2.0,1.0,2.0,1.0,-2.5726814374377174,1.5007099296084243,0.6450000548881913,0.20284738256865206,1.4567947553534744,1.8801101295635083,0.5934334646543974,0.7791895940534634,1.5044675216676928,1.285581599270497,1,1.0,24.0
4.0,2.0,1.0,6.0,4.0,3.0,5.0,7.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.07702027461128985,3.361532139381122,1.3940138841669591,0.6916386492355396,-0.262809961669596,-0.2054858581049125,1.2342805994666628,0.661364151249494,-0.6476446706053024,1.377682807440661,2,1.0,49.0
4.0,4.0,3.0,1.0,6.0,7.0,2.0,5.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,7.0,-1.2498136733598244,-1.1877320100063897,1.131561846782552,0.6586641717295602,-0.3121763910882676,0.25497196760880575,-0.5069761239925985,-0.14528595902801744,1.3168994388024569,-1.1846812771981245,6,1.0,10.0
5.0,3.0,4.0,3.0,2.0,7.0,1.0,6.0,5.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.8520911309928951,-0.4323566948530463,-0.17034929270758747,0.6571822126787775,0.11570388333917762,0.8136586496484483,1.0851108270759304,1.3122294681183013,0.7570090203037289,-1.5542964567974336,4,1.0,5.0
8.0,3.0,6.0,1.0,5.0,7.0,3.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,9.0,-0.15824766096877252,-2.806921803463925,1.0718584860213884,0.0006583925077965757,-0.4178620591640088,-0.27865459136046783,-0.5292299268984785,0.8884011871094217,1.0048330790737772,-0.38402188331997317,0,1.0,20.0
4.0,3.0,4.0,2.0,5.0,6.0,3.0,7.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,7.0,6.0,-1.0836958349148929,-2.0931937970044308,1.4393363194882662,0.7334804403321269,0.16441500114739985,-1.2699314640113806,0.5652082468882808,-1.1261817259165676,-1.3626650795427147,-0.22710672053357248,6,1.0,23.0
7.0,3.0,2.0,6.0,5.0,3.0,1.0,4.0,7.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,1.68516837567076,1.5085882415958212,-0.6978078246351904,1.3669175934233948,-0.7263417138230877,2.29252093120343,-0.15971770843041413,-0.3185636973904303,0.48710961385541596,-0.6441660966919146,2,1.0,34.0
4.0,1.0,2.0,5.0,4.0,7.0,1.0,6.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,3.0,8.0,-0.17810236160317083,-0.3408773151702979,-0.020145274445978068,2.0478560826234298,-1.0707034760907195,0.4416365743804634,1.1616047854229636,-0.3717202051269433,-0.22983922488849465,0.20103894406703507,4,1.0,5.0
6.0,3.0,3.0,1.0,4.0,7.0,6.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,8.0,-0.969136940224189,-1.3410721324718893,1.1231401993171053,-1.0855568531504154,-0.9904041993953059,-0.48554396339456535,0.34035279664512363,0.38880362186080103,0.8545708088146917,-0.15473004678377827,6,1.0,33.0
4.0,3.0,1.0,6.0,5.0,7.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,-1.5497994264126167,0.48909179362142047,-0.9343200583398396,1.0952495786097471,-0.1577023445612234,0.6007122635520252,-0.3620002840182585,-0.6300414074146172,0.8900848490969299,0.6653756034093865,4,1.0,36.0
9.0,3.0,2.0,4.0,3.0,7.0,6.0,5.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,-0.19863113560695453,0.6263482458784344,1.057710479109434,-0.5854978938767261,-0.5357657235192226,-0.8960772328947249,1.7043015289714398,0.782334219046962,1.454710460837054,1.8370503698878027,6,1.0,15.0
4.0,4.0,6.0,7.0,5.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,5.0,3.0,0.4984781003168113,-0.01307346178473949,-1.1279606082715472,0.4315467653286756,0.6993516330321168,1.0165237829411453,-2.0757967226962664,0.7066721706271817,-1.256028662984825,0.3904485669647951,7,1.0,44.0
8.0,7.0,4.0,1.0,6.0,7.0,3.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,-0.36424640779390405,-1.6624154807671494,1.8063656109331685,0.14407006479112516,-0.6835596800726327,-0.17284045689180857,-0.06771321521084206,0.42102785867662684,1.9511537363056082,-0.06298921870444252,6,1.0,36.0
2.0,2.0,1.0,4.0,2.0,7.0,6.0,3.0,5.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,1.0,-2.9302559253687743,1.667729363348039,-1.0619967286489602,-1.6089556178332658,0.29988016926814953,0.579391433193758,-0.28352651739533424,0.33324639293281466,0.26930650060369316,-0.4169473778130704,1,1.0,15.0
2.0,3.0,1.0,4.0,3.0,7.0,5.0,2.0,6.0,2.0,4.0,1.0,1.0,2.0,2.0,6.0,4.0,-1.2836447533788689,0.42788388412117073,-2.0961670077630945,-0.34832295799343543,0.11462368841567674,-1.4334555170391816,-0.2106983269209624,-1.8377198165239945,-0.12835070310658184,-0.7398160821402378,7,1.0,36.0
5.0,5.0,3.0,2.0,6.0,5.0,1.0,7.0,4.0,2.0,5.0,4.0,1.0,2.0,2.0,6.0,8.0,-0.6360499806610374,-2.141020064620233,1.4032823245736115,0.3956325762688698,1.2462064378293687,1.4599983418340685,-0.0019868888418725994,-1.3404218206384646,-0.19099238155519155,-1.2528677617568573,0,1.0,10.0
3.0,2.0,4.0,2.0,5.0,7.0,3.0,6.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,0.3374218144696721,1.0724561296098327,2.173742479732662,1.198174241829413,-1.3409454353517363,-0.47212881330241435,0.007048971925620992,0.5789355239333722,-1.0825737286339328,0.19304339006251112,2,1.0,43.0
